Dataset,Record ID
UMUTAffyExon_0209_RMA,4727908
UMUTAffyExon_0209_RMA,4771186
UMUTAffyExon_0209_RMA,4815810
UMUTAffyExon_0209_RMA,4971773
UMUTAffyExon_0209_RMA,5020196
Striatum_Exon_0209,4628384
Striatum_Exon_0209,4848276
Striatum_Exon_0209,4852994
Striatum_Exon_0209,4857313
Striatum_Exon_0209,4858909
Striatum_Exon_0209,4859501
Striatum_Exon_0209,4865367
Striatum_Exon_0209,4898462
Striatum_Exon_0209,4938021
UMUTAffyExon_0209_RMA,5486590
UMUTAffyExon_0209_RMA,5499722
UMUTAffyExon_0209_RMA,5552251
Striatum_Exon_0209,5185127
Striatum_Exon_0209,5232604
UMUTAffyExon_0209_RMA,5185127
UMUTAffyExon_0209_RMA,5232604
UMUTAffyExon_0209_RMA,4407519
Striatum_Exon_0209,5486590
Striatum_Exon_0209,5499722
Striatum_Exon_0209,5552251
UMUTAffyExon_0209_RMA,4628384
UMUTAffyExon_0209_RMA,4663257
UMUTAffyExon_0209_RMA,4686988
Striatum_Exon_0209,4771186
Striatum_Exon_0209,4815810
Striatum_Exon_0209,4839096
Striatum_Exon_0209,4842572
Striatum_Exon_0209,4663257
Striatum_Exon_0209,4686988
Striatum_Exon_0209,4727908
Striatum_Exon_0209,5327463
Striatum_Exon_0209,5344693
UMUTAffyExon_0209_RMA,4350210
UMUTAffyExon_0209_RMA,4516260
UMUTAffyExon_0209_RMA,4522409
Striatum_Exon_0209,4971773
Striatum_Exon_0209,5020196
Striatum_Exon_0209,5046038
Striatum_Exon_0209,5047072
Striatum_Exon_0209,4516260
Striatum_Exon_0209,4522409
UMUTAffyExon_0209_RMA,5046038
UMUTAffyExon_0209_RMA,5047072
UMUTAffyExon_0209_RMA,5327463
UMUTAffyExon_0209_RMA,5344693
VCUSalo_1007_R,1421920_a_at
VCU_BXD_Nac_CIE_EtZ_0416,1421920_a_at
VCUSal_1206_R,1421920_a_at
VCU_PF_Air_0111_R,1421920_a_at
VCU_NAc_AvE_0113_Ss,1421920_a_at
VCU_NAc_Et_0113_R,1421920_a_at
VCU_NAc_Air_0113_R,1421920_a_at
VCU_BXD_PFC_CIE_Air_0416,1421920_a_at
VCU_BXD_PFC_CIE_AirZ_0416,1421920_a_at
VCUSal_1007_R,1421920_a_at
VCUEtOH_1007_R,1421920_a_at
VCU_BXD_Nac_CIE_AirZ_0416,1421920_a_at
VCU_BXD_Nac_CIE_Et_0416,1421920_a_at
UCLA_BXD-on_Femur_0113_RSN,ILM1850022
UCLA_BXD-on_Femur_0113_RSN,ILM3830239
UCLA_BXD-on_Femur_0113_RSN,ILM5570750
VCUEtOH_1206_R,1421920_a_at
VCUSal_1006_R,1421920_a_at
VCU_BXD_PFC_CIE_Et_0416,1421920_a_at
VCU_BXD_PFC_CIE_EtZ_0416,1421920_a_at
VCU_BXD_Nac_CIE_Air_0416,1421920_a_at
VCU_PF_AvE_0111_Ss,1421920_a_at
VCU_PF_Et_0111_R,1421920_a_at
VCUEtOH_1007_R,1450183_a_at
VCUSalo_1007_R,1433455_at
VCUSalo_1007_R,1450183_a_at
UMUTAffyExon_0209_RMA,5411226
HC_U_0304_R,93939_at
Striatum_Exon_0209,4552865
Striatum_Exon_0209,4613907
Striatum_Exon_0209,5411226
DevNeocortex_ILM6.2P3RInv_1111,ILMN_2721065
DevNeocortex_ILM6.2P3RInv_1111,ILMN_2822523
DevNeocortex_ILM6.2P14RInv_1111,ILMN_2721065
DevNeocortex_ILM6.2P14RInv_1111,ILMN_2822523
VCU_BXD_Nac_CIE_EtZ_0416,1433455_at
VCU_BXD_Nac_CIE_EtZ_0416,1450183_a_at
UMUTAffyExon_0209_RMA,5526978
CMMTUBCBXDCerILM0513,ILMN_2721065
CMMTUBCBXDCerILM0513,ILMN_2822523
DevNeocortex_ILM6.2P14RInv_1110,ILMN_2721065
DevNeocortex_ILM6.2P14RInv_1110,ILMN_2822523
CMMTUBCBXDG15CerILM0513,ILMN_2721065
CMMTUBCBXDG15CerILM0513,ILMN_2822523
CMMTUBCBXDG18CerILM0513,ILMN_2721065
CMMTUBCBXDG18CerILM0513,ILMN_2822523
VCUSal_1206_R,1433455_at
VCUSal_1206_R,1450183_a_at
ONCRetILM6_0412,ILMN_2721065
ONCRetILM6_0412,ILMN_2822523
VCU_PF_Et_0111_R,1433455_at
VCU_PF_Et_0111_R,1450183_a_at
VCU_PF_Air_0111_R,1433455_at
VCU_PF_Air_0111_R,1450183_a_at
G2NEI_ILM_Retina_BXD_RI0410,ILMN_2721065
G2NEI_ILM_Retina_BXD_RI0410,ILMN_2822523
Striatum_Exon_0209,5526978
CMMTUBCBXDP09CerILM0513,ILMN_2721065
CMMTUBCBXDP09CerILM0513,ILMN_2822523
CMMTUBCBXDG12CerILM0513,ILMN_2721065
CMMTUBCBXDG12CerILM0513,ILMN_2822523
CMMTUBCBXDP00CerILM0513,ILMN_2721065
CMMTUBCBXDP00CerILM0513,ILMN_2822523
CMMTUBCBXDP03CerILM0513,ILMN_2721065
CMMTUBCBXDP03CerILM0513,ILMN_2822523
CMMTUBCBXDP06CerILM0513,ILMN_2721065
CMMTUBCBXDP06CerILM0513,ILMN_2822523
VCU_NAc_AvE_0113_Ss,1433455_at
VCU_NAc_AvE_0113_Ss,1450183_a_at
VCU_NAc_Et_0113_R,1450183_a_at
HEIONCvsCRetILM6_0911,ILMN_2721065
HEIONCvsCRetILM6_0911,ILMN_2822523
G2HEIONCRetILM6_0911,ILMN_2721065
G2HEIONCRetILM6_0911,ILMN_2822523
VCU_NAc_Et_0113_R,1433455_at
VCU_NAc_Air_0113_R,1450183_a_at
VCU_NAc_Air_0113_R,1433455_at
VCU_BXD_PFC_CIE_Air_0416,1433455_at
VCU_BXD_PFC_CIE_Air_0416,1450183_a_at
VCU_BXD_PFC_CIE_AirZ_0416,1433455_at
VCU_BXD_PFC_CIE_AirZ_0416,1450183_a_at
VCUSal_1007_R,1433455_at
VCUSal_1007_R,1450183_a_at
VCUEtOH_1007_R,1433455_at
VCU_BXD_Nac_CIE_Air_0416,1450183_a_at
VCU_BXD_Nac_CIE_AirZ_0416,1433455_at
VCU_BXD_Nac_CIE_AirZ_0416,1450183_a_at
VCU_BXD_Nac_CIE_Et_0416,1433455_at
VCU_BXD_Nac_CIE_Et_0416,1450183_a_at
DevNeocortex_ILM6.2P3RInv_1110,ILMN_2721065
DevNeocortex_ILM6.2P3RInv_1110,ILMN_2822523
DevStriatum_ILM6.2P3RInv_1111,ILMN_2721065
DevStriatum_ILM6.2P3RInv_1111,ILMN_2822523
DevStriatum_ILM6.2P14RInv_1111,ILMN_2721065
DevStriatum_ILM6.2P14RInv_1111,ILMN_2822523
VCUEtOH_1206_R,1433455_at
VCUEtOH_1206_R,1450183_a_at
VCUSal_1006_R,1433455_at
VCUSal_1006_R,1450183_a_at
UMUTAffyExon_0209_RMA,4552865
UMUTAffyExon_0209_RMA,4613907
VCU_BXD_PFC_CIE_Et_0416,1433455_at
VCU_BXD_PFC_CIE_Et_0416,1450183_a_at
VCU_BXD_PFC_CIE_EtZ_0416,1433455_at
VCU_BXD_PFC_CIE_EtZ_0416,1450183_a_at
VCU_BXD_Nac_CIE_Air_0416,1433455_at
Illum_Retina_BXD_RankInv0410,ILMN_2721065
Illum_Retina_BXD_RankInv0410,ILMN_2822523
VCU_PF_AvE_0111_Ss,1433455_at
VCU_PF_AvE_0111_Ss,1450183_a_at
DBA2J-ONH-1212,1421920_a_at
DBA2J-ONH-1212,1433455_at
DBA2J-ONH-1212,1450183_a_at
RTC_1106_R,1421920_a_at
VCUSal_0609_R,1421920_a_at
VCUEtOH_0609_R,1421920_a_at
VCUEtvsSal_0609_R,1421920_a_at
RTHC_0211_R,1421920_a_at
RTC_1106_R,1433455_at
RTC_1106_R,1450183_a_at
VCUSal_0609_R,1433455_at
VCUSal_0609_R,1450183_a_at
VCUEtOH_0609_R,1433455_at
VCUEtOH_0609_R,1450183_a_at
VCUEtvsSal_0609_R,1450183_a_at
VCUEtvsSal_0609_R,1433455_at
RTHC_0211_R,1433455_at
RTHC_0211_R,1450183_a_at
LV_G_0106_M,A_51_P396044
LV_G_0106_F,A_51_P396044
LV_G_0106_B,A_51_P396044
LV_G_0704_A,A_51_P396044
LV_G_0704_R,A_51_P396044
MA_M2_0806_P,1448411_at
MA_M2_0806_R,1448411_at
HZI_0408_R,1448411_at
HZI_0408_M,1448411_at
GenEx_BXD_liverEt_M5F_0912,1448411_at
GenEx_BXD_CerebEt_RMA_M_0213,1448411_at
GenEx_BXD_CerebSal_RMA_0213,1448411_at
UCLA_BXD_Liv_Jan16,1448411_at
CB_M_1003_M,1448411_at_A
gn10,1448411_at
CB_M_0305_P,1448411_at_A
CB_M_0305_R,1448411_at_A
GSE16780_UCLA_ML0911,1448411_at_A
MA_M2M_0706_R,1448411_at
Eye_M2_0908_R_WT,1448411_at
Eye_M2_0908_R_MT,1448411_at
UCLA_BXD_Aor_Jan16,1448411_at
GenEx_BXD_CerebSal_RMA_F_0213,1448411_at
GenEx_BXD_CerebSal_RMA_M_0213,1448411_at
IBR_M_0106_R,1448411_at_A
MA_M2F_0706_R,1448411_at
MA_M2_0706_R,1448411_at
MA_M2_0706_P,1448411_at
GenEx_BXD_CerebEt_RMA_0213,1448411_at
GenEx_BXD_CerebEt_RMA_F_0213,1448411_at
CB_M_1004_R,1448411_at_A
CB_M_0305_M,1448411_at_A
GenEx_BXD_liverSal_RMA_F_0211,1448411_at
HC_M2_0606_P,1448411_at
IBR_M_0606_R,1448411_at_A
HC_M2_0606_R,1448411_at
HC_M2_0606_M,1448411_at
GCB_M2_0505_M,1448411_at
GCB_M2_0505_R,1448411_at
IBR_M_0106_P,1448411_at_A
Eye_M2_0908_WTWT,1448411_at
BR_M2_1106_R,1448411_at
GenEx_BXD_liverEt_M5_0912,1448411_at
GenEx_BXD_liverEt_M5M_0912,1448411_at
IoP_SPL_RMA_0509,1448411_at
SA_M2_0405_PC,1448411_at
SA_M2_0405_RC,1448411_at
Eye_M2_0908_R,1448411_at
GenEx_BXD_liverEt_RMA_0211,1448411_at
GenEx_BXD_liverEt_RMA_M_0211,1448411_at
GenEx_BXD_liverEt_RMA_F_0211,1448411_at
BXD_GLA_0911,1448411_at
CB_M_0204_P,1448411_at_A
CB_M_1004_M,1448411_at_A
CB_M_1004_P,1448411_at_A
GCB_M2_0505_P,1448411_at
SA_M2_0405_MC,1448411_at
SA_M2_0405_RR,1448411_at
GenEx_BXD_liverSal_RMA_0211,1448411_at
GenEx_BXD_liverSal_RMA_M_0211,1448411_at
Eye_M2_0908_R_NB,1448411_at
Eye_M2_0908_R_ND,1448411_at
HC_M2_1205_P,1448411_at
Striatum_Exon_0209,4328655
Striatum_Exon_0209,4336385
Striatum_Exon_0209,4342278
Striatum_Exon_0209,4346596
Striatum_Exon_0209,4354943
Striatum_Exon_0209,4366214
Striatum_Exon_0209,4370152
Striatum_Exon_0209,4376593
Striatum_Exon_0209,4419878
UMUTAffyExon_0209_RMA,4839882
UMUTAffyExon_0209_RMA,4859085
UMUTAffyExon_0209_RMA,4863327
UMUTAffyExon_0209_RMA,4890645
UMUTAffyExon_0209_RMA,4927245
UMUTAffyExon_0209_RMA,4934819
UMUTAffyExon_0209_RMA,5370225
UMUTAffyExon_0209_RMA,5420535
UMUTAffyExon_0209_RMA,5445877
UMUTAffyExon_0209_RMA,5457902
UMUTAffyExon_0209_RMA,5468382
UMUTAffyExon_0209_RMA,4740128
UMUTAffyExon_0209_RMA,4746613
UMUTAffyExon_0209_RMA,4764516
UMUTAffyExon_0209_RMA,4772550
UMUTAffyExon_0209_RMA,4807542
UMUTAffyExon_0209_RMA,4828712
UMUTAffyExon_0209_RMA,4958461
Striatum_Exon_0209,4527991
Striatum_Exon_0209,4542962
Striatum_Exon_0209,4562370
Striatum_Exon_0209,4578947
Striatum_Exon_0209,4590136
Striatum_Exon_0209,4616391
Striatum_Exon_0209,5420535
Striatum_Exon_0209,5445877
Striatum_Exon_0209,5457902
Striatum_Exon_0209,5468382
Striatum_Exon_0209,4859085
Striatum_Exon_0209,4863327
Striatum_Exon_0209,4890645
Striatum_Exon_0209,4927245
Striatum_Exon_0209,4934819
UMUTAffyExon_0209_RMA,5553164
UMUTAffyExon_0209_RMA,5555082
Striatum_Exon_0209,5178866
Striatum_Exon_0209,5197286
Striatum_Exon_0209,5199480
Striatum_Exon_0209,5205658
Striatum_Exon_0209,5215171
Striatum_Exon_0209,5231352
Striatum_Exon_0209,5245029
UMUTAffyExon_0209_RMA,5178866
UMUTAffyExon_0209_RMA,5197286
UMUTAffyExon_0209_RMA,5199480
UMUTAffyExon_0209_RMA,5205658
UMUTAffyExon_0209_RMA,5215171
UMUTAffyExon_0209_RMA,5231352
UMUTAffyExon_0209_RMA,5245029
UMUTAffyExon_0209_RMA,4419878
UMUTAffyExon_0209_RMA,4424168
UMUTAffyExon_0209_RMA,4439929
UMUTAffyExon_0209_RMA,4439995
UMUTAffyExon_0209_RMA,4440948
UMUTAffyExon_0209_RMA,4476071
UMUTAffyExon_0209_RMA,4500390
Striatum_Exon_0209,5074773
Striatum_Exon_0209,5140509
Striatum_Exon_0209,5553164
Striatum_Exon_0209,5555082
UMUTAffyExon_0209_RMA,4634425
UMUTAffyExon_0209_RMA,4665797
UMUTAffyExon_0209_RMA,4683912
UMUTAffyExon_0209_RMA,4697037
Striatum_Exon_0209,4740128
Striatum_Exon_0209,4746613
Striatum_Exon_0209,4764516
Striatum_Exon_0209,4772550
Striatum_Exon_0209,4807542
Striatum_Exon_0209,4828712
Striatum_Exon_0209,4839882
Striatum_Exon_0209,4634425
Striatum_Exon_0209,4665797
Striatum_Exon_0209,4683912
Striatum_Exon_0209,4697037
Striatum_Exon_0209,5273090
Striatum_Exon_0209,5276460
Striatum_Exon_0209,5311611
Striatum_Exon_0209,5370225
UMUTAffyExon_0209_RMA,4328655
UMUTAffyExon_0209_RMA,4336385
UMUTAffyExon_0209_RMA,4342278
UMUTAffyExon_0209_RMA,4346596
UMUTAffyExon_0209_RMA,4354943
UMUTAffyExon_0209_RMA,4366214
UMUTAffyExon_0209_RMA,4370152
UMUTAffyExon_0209_RMA,4376593
HZI_LungBXD_RNA-Seq_1116,ENSMUSG00000057722
UMUTAffyExon_0209_RMA,4517910
UMUTAffyExon_0209_RMA,4523482
UMUTAffyExon_0209_RMA,4524740
UMUTAffyExon_0209_RMA,4527991
UMUTAffyExon_0209_RMA,4542962
UMUTAffyExon_0209_RMA,4562370
UMUTAffyExon_0209_RMA,4578947
UMUTAffyExon_0209_RMA,4590136
UMUTAffyExon_0209_RMA,4616391
Striatum_Exon_0209,4958461
Striatum_Exon_0209,4424168
Striatum_Exon_0209,4439929
Striatum_Exon_0209,4439995
Striatum_Exon_0209,4440948
Striatum_Exon_0209,4476071
Striatum_Exon_0209,4500390
Striatum_Exon_0209,4517910
Striatum_Exon_0209,4523482
Striatum_Exon_0209,4524740
UMUTAffyExon_0209_RMA,5074773
UMUTAffyExon_0209_RMA,5140509
UMUTAffyExon_0209_RMA,5273090
UMUTAffyExon_0209_RMA,5276460
UMUTAffyExon_0209_RMA,5311611
UTHSC_BXD_Hip_PostD7CtrlBS_1121,TC0400001039.mm.2
UTHSC_BXD_Hip_PostD7EtohBS_1121,TC0400001039.mm.2
UTHSC_BXD_Hip_PostD7CtrlF_1121,TC0400001039.mm.2
UTHSC_BXD_Hip_PostD7CtrlM_1121,TC0400001039.mm.2
VCUEtOH_1007_R,1448411_at
VCUSalo_1007_R,1448411_at
Striatum_Exon_0209,4326586
UMUTAffyExon_0209_RMA,5419095
UMUTAffyExon_0209_RMA,4813243
Striatum_Exon_0209,4614362
Striatum_Exon_0209,5419095
VCU_BXD_Nac_CIE_EtZ_0416,1448411_at
UTHSC_BXD_Hip_PostD7EtohF_1121,TC0400001039.mm.2
UTHSC_BXD_Hip_PostD7EtohM_1121,TC0400001039.mm.2
EL_BXDCDScWAT_0216,TC0400001039.mm.1
VCUSal_1206_R,1448411_at
VCU_PF_Et_0111_R,1448411_at
VCU_PF_Air_0111_R,1448411_at
VCU_NAc_AvE_0113_Ss,1448411_at
VCU_NAc_Et_0113_R,1448411_at
EL_BXDCDHFDScWAT_0216,TC0400001039.mm.1
EL_BXDHFDScWAT_0216,TC0400001039.mm.1
VCU_NAc_Air_0113_R,1448411_at
VCU_BXD_PFC_CIE_Air_0416,1448411_at
VCU_BXD_PFC_CIE_AirZ_0416,1448411_at
Striatum_Exon_0209,4813243
VCUSal_1007_R,1448411_at
VCU_BXD_Nac_CIE_Air_0416,1448411_at
VCU_BXD_Nac_CIE_AirZ_0416,1448411_at
VCU_BXD_Nac_CIE_Et_0416,1448411_at
UMUTAffyExon_0209_RMA,4326586
VCUEtOH_1206_R,1448411_at
VCUSal_1006_R,1448411_at
UMUTAffyExon_0209_RMA,4614362
VCU_BXD_PFC_CIE_Et_0416,1448411_at
VCU_BXD_PFC_CIE_EtZ_0416,1448411_at
VCU_PF_AvE_0111_Ss,1448411_at
DBA2J-ONH-1212,1448411_at
RTC_1106_R,1448411_at
VCUSal_0609_R,1448411_at
VCUEtOH_0609_R,1448411_at
VCUEtvsSal_0609_R,1448411_at
RTHC_0211_R,1448411_at
EPFL-LISP_LivPMetCDHFD1213,178.0719700_MZ
EPFL-LISP_LivPMetHFD1213,178.0719700_MZ
EPFL-LISP_LivPMetCD1213,178.0719700_MZ
EPFL-LISP_MusPMetHFD1213,178.0719700_MZ
EPFL-LISP_MusPMetCD1213,178.0719700_MZ
EPFL-LISP_LivPMetlog2HFD1213,178.0719700_MZ
EPFL-LISP_LivPMetlog2CD1213,178.0719700_MZ
EPFLMouseLiverHFCEx0413,10478390
EPFLMouseLiverHFCEx0413,10478391
EPFLMouseLiverHFCEx0413,10478392
EPFLMouseLiverHFCEx0413,10478393
EPFLMouseLiverHFCEx0413,10478394
EPFLMouseLiverHFCEx0413,10478395
EPFLMouseLiverHFCEx0413,10478396
EPFLMouseLiverHFCEx0413,10478397
EPFLMouseLiverHFCEx0413,10478398
EPFLMouseLiverHFCEx0413,10478399
EPFLMouseLiverHFCEx0413,10478400
UTHSC_BXD_HArev3_0912,10478389
UTHSC_BXD_AgeHipp0515,10478389
UTHSC_SPL_RMA_1210,10478389
EPFLMouseMuscleHFDRMAEx1112,10478390
EPFLMouseMuscleHFDRMAEx1112,10478391
EPFLMouseMuscleHFDRMAEx1112,10478392
EPFLMouseMuscleHFDRMAEx1112,10478393
EPFLMouseMuscleHFDRMAEx1112,10478394
EPFLMouseMuscleHFDRMAEx1112,10478395
EPFLMouseMuscleHFDRMAEx1112,10478396
EPFLMouseMuscleHFDRMAEx1112,10478397
EPFLMouseMuscleHFDRMAEx1112,10478398
EPFLMouseMuscleHFDRMAEx1112,10478399
EPFLMouseMuscleHFDRMAEx1112,10478400
SUH_Liv_RMAEx_0611,10478390
SUH_Liv_RMAEx_0611,10478391
SUH_Liv_RMAEx_0611,10478392
SUH_Liv_RMAEx_0611,10478393
SUH_Liv_RMAEx_0611,10478394
SUH_Liv_RMAEx_0611,10478395
SUH_Liv_RMAEx_0611,10478396
SUH_Liv_RMAEx_0611,10478397
SUH_Liv_RMAEx_0611,10478398
SUH_Liv_RMAEx_0611,10478399
SUH_Liv_RMAEx_0611,10478400
EPFLMouseLiverRMA0413,10478389
EPFLMouseMuscleCDRMAEx1112,10478390
EPFLMouseMuscleCDRMAEx1112,10478391
EPFLMouseMuscleCDRMAEx1112,10478392
EPFLMouseMuscleCDRMAEx1112,10478393
EPFLMouseMuscleCDRMAEx1112,10478394
EPFLMouseMuscleCDRMAEx1112,10478395
EPFLMouseMuscleCDRMAEx1112,10478396
EPFLMouseMuscleCDRMAEx1112,10478397
EPFLMouseMuscleCDRMAEx1112,10478398
EPFLMouseMuscleCDRMAEx1112,10478399
EPFLMouseMuscleCDRMAEx1112,10478400
INIA_Amg_BLA_RMA_1110,10478389
INIA_Hyp_RMA_1110,10478389
UTHSC_SPL_RMA_1210M,10478389
UTHSC_SPL_RMA_1210F,10478389
UTHSC_GutExL_0414,10478390
UTHSC_GutExL_0414,10478391
UTHSC_GutExL_0414,10478392
UTHSC_GutExL_0414,10478393
UTHSC_GutExL_0414,10478394
UTHSC_GutExL_0414,10478395
UTHSC_GutExL_0414,10478396
UTHSC_GutExL_0414,10478397
UTHSC_GutExL_0414,10478398
UTHSC_GutExL_0414,10478399
UTHSC_GutExL_0414,10478400
UTHSC_BXD_H_0912,10478390
UTHSC_BXD_H_0912,10478391
UTHSC_BXD_H_0912,10478392
UTHSC_BXD_H_0912,10478393
UTHSC_BXD_H_0912,10478394
UTHSC_BXD_H_0912,10478395
UTHSC_BXD_H_0912,10478396
UTHSC_BXD_H_0912,10478397
UTHSC_BXD_H_0912,10478398
UTHSC_BXD_H_0912,10478399
UTHSC_BXD_H_0912,10478400
EPFLMouseMuscleRMA_Ex1112,10478390
EPFLMouseMuscleRMA_Ex1112,10478391
EPFLMouseMuscleRMA_Ex1112,10478392
EPFLMouseMuscleRMA_Ex1112,10478393
EPFLMouseMuscleRMA_Ex1112,10478394
EPFLMouseMuscleRMA_Ex1112,10478395
EPFLMouseMuscleRMA_Ex1112,10478396
EPFLMouseMuscleRMA_Ex1112,10478397
EPFLMouseMuscleRMA_Ex1112,10478398
EPFLMouseMuscleRMA_Ex1112,10478399
EPFLMouseMuscleRMA_Ex1112,10478400
EPFLMouseLiverHFDRMA0818,10478389
EPFLMouseLiverCDRMA0818,10478389
UTHSC_SPLs1_RMA_1210,10478389
UTHSC_SPLs2_RMA_1210,10478389
INIA_Amg_BLA_RMA_F_1110,10478389
EPFLMouseLiverCDEx0413,10478390
EPFLMouseLiverCDEx0413,10478391
EPFLMouseLiverCDEx0413,10478392
EPFLMouseLiverCDEx0413,10478393
EPFLMouseLiverCDEx0413,10478394
EPFLMouseLiverCDEx0413,10478395
EPFLMouseLiverCDEx0413,10478396
EPFLMouseLiverCDEx0413,10478397
EPFLMouseLiverCDEx0413,10478398
EPFLMouseLiverCDEx0413,10478399
EPFLMouseLiverCDEx0413,10478400
INIA_Amg_BLA_RMA_M_1110,10478389
INIA_Hyp_F_RMA_1110,10478389
INIA_Hyp_M_RMA_1110,10478389
EPFLMouseMuscleRMA1211,10478389
EPFLMouseMuscleCDRMA1211,10478389
EPFLMouseMuscleHFDRMA1211,10478389
EPFLMouseLiverCDHFDRMA0818,10478389
BR_U_0805_M,100431_at
BR_U_0805_P,100431_at
BR_U_0805_R,100431_at
UTHSC_SPL_RMA_1010,10478389
SUH_Liv_RMA_0611,10478389
UTHSC_GutGL_0414,10478389
INIA_Hyp_PCA_0813_v2,10478389
INIA_Hyp_PCA_0813_v3,10478389
INIA_Hyp_PCA_0813_v4,10478389
EPFLMouseLiverHFDRMA0413,10478389
EPFLMouseLiverCDRMA0413,10478389
EPFLMouseLiverBothExRMA0413,10478390
EPFLMouseLiverBothExRMA0413,10478391
EPFLMouseLiverBothExRMA0413,10478392
EPFLMouseLiverBothExRMA0413,10478393
EPFLMouseLiverBothExRMA0413,10478394
EPFLMouseLiverBothExRMA0413,10478395
EPFLMouseLiverBothExRMA0413,10478396
EPFLMouseLiverBothExRMA0413,10478397
EPFLMouseLiverBothExRMA0413,10478398
EPFLMouseLiverBothExRMA0413,10478399
EPFLMouseLiverBothExRMA0413,10478400
UTHSC_SPL_RMAEx_1210,10478390
UTHSC_SPL_RMAEx_1210,10478391
UTHSC_SPL_RMAEx_1210,10478392
UTHSC_SPL_RMAEx_1210,10478393
UTHSC_SPL_RMAEx_1210,10478394
UTHSC_SPL_RMAEx_1210,10478395
UTHSC_SPL_RMAEx_1210,10478396
UTHSC_SPL_RMAEx_1210,10478397
UTHSC_SPL_RMAEx_1210,10478398
UTHSC_SPL_RMAEx_1210,10478399
UTHSC_SPL_RMAEx_1210,10478400
INIA_Hyp_PCA_0813,10478389
INIA_AmgCoh_0311,10478389
BR_U_1105_P,100431_at
UT_ILM_BXD_hipp_NOS_1112,ILM1340398
UT_ILM_BXD_hipp_NOS_1112,ILM3190324
UT_ILM_BXD_hipp_NOE_1112,ILM1340398
UT_ILM_BXD_hipp_NOE_1112,ILM3190324
HQFNeoc_0208_RankInv,ILM3190324
HQFNeoc_0208_RankInv,ILM1340398
MA_M2_0806_P,1422502_at
MA_M2_0806_R,1422502_at
G2NEI_ILM_Retina_BXD_RI0410,ILMN_2600710
GenEx_BXD_liverEt_RMA_0211,1422502_at
HZI_0408_R,1422502_at
HZI_0408_M,1422502_at
UTK_BXDSpl_VST_0110,ILM1340398
Eye_M2_0908_R_NB,1422502_at
GenEx_BXD_CerebSal_RMA_0213,1422502_at
GenEx_BXD_CerebSal_RMA_F_0213,1422502_at
HQFNeoc_1210_RankInv,ILM3190324
HQFNeoc_1210_RankInv,ILM1340398
UTHSC_ILM_BXD_hipp_RSEb_0217,ILM1340398
UTHSC_ILM_BXD_hipp_RSEb_0217,ILM3190324
UCLA_BXD_Liv_Jan16,1422502_at
UCLA_BXD_Aor_Jan16,1422502_at
UT_ILM_BXD_hipp_RSE_0909,ILM1340398
UT_ILM_BXD_hipp_RSE_0909,ILM3190324
UT_ILM_BXD_hipp_NOE_0909,ILM1340398
UT_ILM_BXD_hipp_NOE_0909,ILM3190324
UTHSC_ILM_BXD_hipp_NOEb_0217,ILM1340398
UTHSC_ILM_BXD_hipp_NOEb_0217,ILM3190324
UTHSC_ILM_BXD_hipp_RSSb_0217,ILM1340398
UTHSC_ILM_BXD_hipp_RSSb_0217,ILM3190324
EPFL-LISP_BXD_Col-CD0917,TC0400001039.mm.2
CB_M_1003_M,1422502_at_A
gn10,1422502_at
CB_M_0305_P,1422502_at_A
CB_M_0305_R,1422502_at_A
DevNeocortex_ILM6.2P3RInv_1111,ILMN_2600710
DevNeocortex_ILM6.2P3RInv_1111,ILMN_2736578
DevNeocortex_ILM6.2P14RInv_1111,ILMN_2600710
DevNeocortex_ILM6.2P14RInv_1111,ILMN_2736578
Illum_BXD_Spl_1108,ILM1340398
Illum_BXD_Spl_1108,ILM3190324
Illum_BXD_Thy_1108,ILM1340398
Illum_BXD_Thy_1108,ILM3190324
Illum_BXD_PBL_1108,ILM1340398
Illum_BXD_PBL_1108,ILM3190324
EPFL-LISP_BXD_Col-HFD0917,TC0400001039.mm.2
UT_ILM_BXD_hipp_NON_0909,ILM1340398
UT_ILM_BXD_hipp_NON_0909,ILM3190324
CMMTUBCBXDCerILM0513,ILMN_2736578
CMMTUBCBXDCerILM0513,ILMN_2600710
CMMTUBCBXDP00CerILM0513,ILMN_2736578
CMMTUBCBXDP00CerILM0513,ILMN_2600710
UTHSC_BXD_WB_RNASeq1112,NM_008261
DevNeocortex_ILM6.2P14RInv_1110,ILMN_2600710
DevNeocortex_ILM6.2P14RInv_1110,ILMN_2736578
Eye_M2_0908_R_MT,1422502_at
Eye_M2_0908_R_WT,1422502_at
GenEx_BXD_CerebSal_RMA_M_0213,1422502_at
CMMTUBCBXDG15CerILM0513,ILMN_2736578
CMMTUBCBXDG15CerILM0513,ILMN_2600710
CMMTUBCBXDG18CerILM0513,ILMN_2736578
CMMTUBCBXDG18CerILM0513,ILMN_2600710
UT_ILM_BXD_hipp_RSS_1112,ILM1340398
UT_ILM_BXD_hipp_RSS_1112,ILM3190324
UT_ILM_BXD_hipp_RSE_1112,ILM1340398
UT_ILM_BXD_hipp_RSE_1112,ILM3190324
IBR_M_0106_R,1422502_at_A
UTHSC_1107_RankInv,ILM3190324
UTHSC_1107_RankInv,ILM1340398
MA_M2F_0706_R,1422502_at
MA_M2M_0706_R,1422502_at
MA_M2_0706_R,1422502_at
MA_M2_0706_P,1422502_at
GenEx_BXD_CerebEt_RMA_0213,1422502_at
